date,RLG,RIY,MXEF,RTY,RLV,SML,MID,MXEU,SPX,RLG_volat,RIY_volat,MXEF_volat,RTY_volat,RLV_volat,SML_volat,MID_volat,MXEU_volat,SPX_volat
200017,0.02983323516063308,0.019593806587270085,0.0017755681818182071,0.05063070756144372,0.00481884544762406,0.04718665510381064,0.04561334982531528,0.031979957261808294,0.012470896594030213,0.04920837422513202,0.039728699676053865,0.03040762152358512,0.06365471701691171,0.035884544327158756,0.0539979526581862,0.04693058735359726,0.023664570471331896,0.040121792533357584
200018,-0.016092584518300528,-0.01548651358486563,-0.011321339950372239,0.01303802312873096,-0.014588663166433405,0.011350350740452127,0.007595724810625647,0.004284184219921416,-0.01363232651487504,0.0414128425882542,0.035108439061693905,0.020168695981543763,0.053538946846355885,0.02717391004173192,0.05028607404049696,0.05415347104591931,0.02603833009981585,0.036324633298939764
200019,-0.030861579733590182,-0.011739365558475004,-0.03213445378151255,-0.0426923668626377,0.01663554851175624,-0.026299311208516005,-0.015941999134930298,-0.013793103448275845,-0.008145857618505874,0.04787940080484242,0.03759805611212902,0.013022327597063474,0.05878334332866512,0.024981320007532466,0.05363060320076808,0.04280412772206532,0.038451771694751155,0.03403019829046554
200020,-0.01754161693612333,-0.011488712995200302,-0.015211502396332684,-0.022968420710025462,-0.002930985697430535,-0.018154835518179646,-0.017058417230047883,-0.03215341359671262,-0.009859531584281043,0.04777328382405825,0.0402456107360617,0.03149687046608996,0.04102089393699925,0.03253237446420367,0.033868416198212,0.032732493445302324,0.04294757771828371,0.03891259864622
200021,-0.026701531378240398,-0.020390433911235156,-0.03557154276578736,-0.0463629795730559,-0.011592418076675956,-0.03330310358726313,-0.024658234317107414,-0.011992551210428406,-0.02056220903372548,0.04279996276142052,0.03156338086936444,0.030995617690754842,0.03084118605351628,0.021694582771684207,0.021887830546704727,0.027146333993510307,0.035259304266723045,0.031706454219905186
200022,0.10173561389210967,0.07921167798910236,0.0938299895175642,0.12146829130906552,0.04814503823686094,0.09350080783864073,0.09645445812592787,0.06589264173703265,0.07201637131536553,0.04895666158754548,0.0352204480042545,0.024200932073760072,0.04921140908668364,0.016837716312654117,0.03410072281973455,0.03766980896408492,0.01654387719810292,0.03218936857314212
200023,-0.01018105618832257,-0.01376812425072843,0.009850679741475408,0.01990986343239244,-0.0189888137935075,0.0010009055812402075,-0.013838556807773576,-0.02256330456924599,-0.01374842614028671,0.021486094437979917,0.016344185856489498,0.016282489712659918,0.01985761278048765,0.011445764559116075,0.017142245009038496,0.018677519894708824,0.009666315052087128,0.015374256342652897
200024,0.015645554460627004,0.0027799235779372372,-0.02028160310734463,-0.017883456895695687,-0.01612679457347323,-0.006904104371012365,0.0027055949280191246,-0.0026051089080250758,0.005154603795600392,0.03492865210194374,0.023657609817484895,0.013477625908710674,0.03367400719906004,0.023919588855024904,0.021579354446782897,0.026572322265226246,0.015147012302377031,0.02340434792004221
200025,-0.016811179753698984,-0.013904884100201567,-0.010902619782398197,-0.006242675254556251,-0.00946912227216087,-0.01893848588004022,-0.015686353476571192,-0.00660233621127494,-0.015691790830749914,0.03672872821027147,0.027098309215512737,0.011729013663727498,0.035286312410061874,0.013400878804407768,0.02443415828691328,0.02967990401866502,0.015222472189028634,0.027500192236015884
200026,0.028022390526286144,0.00535872916340071,0.014643922658224982,0.012317356755477701,-0.028949232074992393,0.029713615482357462,-0.014422486804958903,-0.017163307040607614,0.0091017565280128,0.032273552771953755,0.015866556121589,0.015983723524213962,0.04034193176983931,0.021466853274496902,0.043453697315527194,0.031353266548976896,0.029098391692796852,0.01729116018598185
200027,0.00762444553401546,0.016759747499291856,0.013871431136649324,0.02035513292852316,0.027375703321011424,0.02377788324632188,0.03246362372086274,0.02905551014341976,0.01670562353911741,0.04197904823567625,0.027542534026810287,0.013405016092684104,0.021425494502720428,0.017930811416904068,0.02631850144443055,0.03069363718805272,0.023819244602868092,0.02704296192698812
200028,0.03682980389118001,0.02438273182701149,0.007195040956386982,0.02737127114712819,0.010198257300983985,0.01835798062213147,0.04012786232685306,0.011626227614095997,0.021015619717357444,0.020523258778760028,0.010512023856856343,0.015613293099113175,0.019294257836292905,0.005262827544194991,0.014953768994221652,0.011579262849395713,0.010144473872797903,0.010586910601114618
200029,-0.025552788286317622,-0.01966667456793575,-0.027519507638201962,-0.036717588061946076,-0.01278273463622222,-0.03441525925251502,-0.025397684442468614,-0.011635377257477304,-0.019728738128981817,0.03869501789589304,0.02340875290347731,0.016040871924454997,0.03443911344980954,0.012037179809262034,0.03245892713563703,0.024352694562722415,0.022143815155320077,0.019282696067659102
200030,-0.07277070764149969,-0.04717388122856451,-0.048143209095224127,-0.062196993177443885,-0.017622948592790382,-0.05365140728867108,-0.04259960732205544,-0.0207280080889788,-0.04073801336314929,0.02805235953037511,0.021042239143344882,0.018529182852925936,0.025876818743019954,0.01998179756667258,0.02408278427710742,0.013273083407123444,0.014540201202523004,0.024303136558931338
200031,0.026380804671106525,0.03327118331672712,0.005627715907202063,0.027412994293804813,0.040832167200414556,0.033278533353260635,0.046566545831175594,0.008923961944096231,0.030312207283662792,0.022482662091582676,0.011080567412619924,0.007847536130018495,0.023112911791734005,0.0071817456118774044,0.024578943411913808,0.005553588225210319,0.01871519156813095,0.007859686412957605
200032,0.003511653760183653,0.006531486989376298,0.005336481700118042,0.013147182519668116,0.00980093456950642,0.01595872908731499,0.014785345288284598,0.017616959064327458,0.006090516976205187,0.027200538171876867,0.019478335855537068,0.014592961601075065,0.026420996804251782,0.015331577746100632,0.023014702402634694,0.02476787095095836,0.012009089345214665,0.019511368766599476
200033,0.03054356491186627,0.015229423775828536,0.00960635099586629,0.010350295064745815,-0.0012349338941992569,0.01599278663629463,0.02069436317534601,0.005746713598160928,0.013506902924230969,0.020609999877457003,0.01802757800557579,0.015201936330041417,0.016261424653632048,0.015617002302486284,0.018603809560870894,0.02095205319645382,0.012367760855471173,0.019479365637854577
200034,0.02475397868636597,0.01423694166964982,-0.007118762358962433,0.01866896343024727,0.0025712765228755015,0.020738941566630847,0.015249087538934893,-0.0001428469395041912,0.009874507280186642,0.014865657291767741,0.006376857485886649,0.007478693937609885,0.008631167780599634,0.0062227789980528435,0.01053258313155949,0.0065901245497910245,0.0073765184063588635,0.007050419626229037
200035,0.02147984705660001,0.015375328633930456,-0.007193233206026366,0.03198243489256049,0.008447333799320644,0.028188349425708126,0.03258107624837671,0.021001500107150493,0.00950579176208964,0.015784856928232758,0.01193110767651043,0.007609629223756185,0.006571060746634943,0.009045239901102753,0.010108563305733398,0.011325784377994945,0.016302048185984297,0.013390749615557756
200036,-0.04477257350059252,-0.020639159251816655,-0.010455017464363274,-0.012793235989349104,0.007219627101743497,-0.010102808313676668,-0.008384979948961032,-0.013713006366753011,-0.01727414401914818,0.039314106259708145,0.01921686338934507,0.015658895706809953,0.021625850896044137,0.0049677951624482715,0.0246510649794887,0.022851623568797677,0.019468111353783506,0.015561040007159155
200037,-0.02731120608734204,-0.016720826660011106,-0.03205418683965751,-0.007689805866981747,-0.005122376506746038,0.0022479992806402303,-0.005202205882353017,-0.015606157338440722,-0.019197055871528975,0.023005295559303925,0.012347378439197868,0.011951945311002608,0.020957235302204058,0.013358029977555448,0.014144879275355472,0.015652747477342126,0.018697080341540034,0.009764209431725039
200038,0.0010263117583985467,-0.008355899321043232,-0.06955771836885553,-0.022683092224231094,-0.01840028153436233,-0.030504216759375487,-0.026294879612690846,-0.03120270951934865,-0.011659082691481104,0.0361643706441761,0.027825064251442495,0.04224277046333652,0.03632664846166559,0.029537966240079698,0.03269373390765478,0.03510704808067729,0.015406881360212706,0.020461104255232235
200039,-0.030922580546436096,-0.005749595470296218,0.022271066151157162,0.005082511304106155,0.0217298776987946,0.005413659078289781,0.022526283827380516,0.004314192204701075,-0.008428129659285463,0.03707686675823989,0.028585292619890124,0.024329512210166583,0.03772506015886009,0.02069531937650978,0.03908584442265088,0.02841743531977851,0.017799316760259906,0.031955203255110594
200040,-0.0418756399776017,-0.027566185754797176,-0.0070978939460662445,-0.05833069658181122,-0.012725377638804958,-0.04933499010538911,-0.048087451977505934,0.006369426751592247,-0.01915754154165302,0.03453958840390609,0.022367025562467304,0.015628116327776817,0.02480838245740016,0.02037874730350342,0.022391264396941998,0.020180930663524218,0.016860980243676625,0.021401950491613274
200041,-0.022999609531488562,-0.02521325904521677,-0.07333872524720189,-0.021592198054401032,-0.027440310802269354,-0.004163237643413783,-0.022694482355234913,-0.024727700912569806,-0.024712737492813955,0.07930628782179458,0.05586604240629361,0.017791047536248657,0.0550336752305328,0.034801983488697806,0.047373795261020486,0.05143525166426538,0.033092071383017875,0.05063242042650576
200042,0.028971496936368475,0.018651155427205003,0.009375527901345751,0.014625749811636467,0.008210709746639787,0.014680861406834776,0.028288712444639635,0.017808632659221137,0.016562725135900208,0.06575659332259777,0.044720788631859444,0.04050610073629597,0.04716088127700421,0.024956178608486562,0.046957871764905505,0.04382351210949895,0.03135607151311441,0.043844045834596806
200043,-0.042500387777260874,-0.013265325262398934,-0.0040445175866781645,-0.015569837593670267,0.01690726803617511,-0.00579696258324141,-0.022563246934657867,0.02046263345195723,-0.01242009263169961,0.042376835298720945,0.027701477692991174,0.0185952031673868,0.030813740989635414,0.02358475602167154,0.027720038480508035,0.03625183580780813,0.02636807089123901,0.02876907410797683
200044,0.0477505633634013,0.03862557214646391,0.03470005041169547,0.058159040282063985,0.02975116061834126,0.0629818812644564,0.050038705067386474,0.008863702412089707,0.03414807405152302,0.04919975227267021,0.02674038126033611,0.01988197033694487,0.034199664585515696,0.03249896432397414,0.051425295277869675,0.025567072680064366,0.010268534203302903,0.025073321210671396
200045,-0.08712250246689317,-0.048960163570950496,-0.01155772093652722,-0.052833688787536866,-0.011079888416759583,-0.05222358221134236,-0.051018865071263866,-0.02347688319170401,-0.04255304235678391,0.04418798756645948,0.026156877461917423,0.013873499174052992,0.026620869422130836,0.01217320199569026,0.02639524282016571,0.022850363121293085,0.011836172015939273,0.025759282464314304
200046,0.00803468892603669,-0.0017952457603469614,-0.030724574182594958,0.0036550984256880615,-0.010805731330931,0.01678863538527775,0.004262693464534078,0.005899705014749347,0.001273810743934764,0.06514334144503078,0.03723857801546192,0.03859143203851163,0.03686395245589294,0.014507229976091485,0.029993673207310764,0.04262059817702759,0.03247028951250925,0.032782661125496354
200047,-0.02831731235511797,-0.021273226278658696,-0.042547180472369765,-0.022445259254655885,-0.014667868217527125,-0.02074513124470799,-0.005514013130491758,-0.01026392961876837,-0.018973181645366044,0.06074679209950095,0.03776930425043772,0.03355814177144007,0.04891740561015208,0.018078812468369405,0.04466444038736631,0.04270398513228842,0.034673934578644434,0.032379329165388195
200048,-0.05393550962913184,-0.023242529086578357,-0.028297432871053334,-0.03184606745144569,0.004985069557464484,-0.03372243839169901,-0.021679730349628043,-0.023555555555555607,-0.019779843043144476,0.043165787380902224,0.024807443865999514,0.034495452687043064,0.04429846644196438,0.012963257437803681,0.0518259261613249,0.041482096313337,0.030227973246273552,0.024108351391145907
200049,0.08070553446315898,0.051433008164747024,0.05748382982599984,0.048694696706043455,0.025977546443797527,0.0526969922943077,0.07626600342493674,0.006599908966772907,0.04155927100203013,0.08848174548425967,0.054254598694483736,0.032731860943180736,0.067419241674161,0.026141374105666606,0.0557149127847152,0.05905814966485963,0.03557556450620114,0.04962170753469422
200050,-0.06895721987633271,-0.044585009912194384,-0.02101998621640246,-0.04386012514766831,-0.022199003541134944,-0.02252656434474621,-0.0634553823423559,-0.023513452407867997,-0.04214936965741775,0.041972324576192876,0.02627806269565318,0.02275074012485888,0.03372831423803775,0.018700391349302712,0.03748822982239546,0.036802861863469594,0.034692786976021045,0.02395969119139012
200051,-0.03661061604487227,-0.008314142071738678,-0.02965505103836681,0.010796769264352694,0.016468833618458713,0.007343704705768723,0.013935238557530866,-0.02361657791155351,-0.004709827382540154,0.08380007937573304,0.05292005518146887,0.026366417374577195,0.05686418606624211,0.03335968255401905,0.05374123948375788,0.06012740229755253,0.036441564426203776,0.04833661985135386
200052,-0.008319332368595358,0.012444184809013712,0.009008192013542572,0.044349805418900067,0.029680085480855635,0.05318944844124702,0.03079869145455996,0.019287012884356837,0.01095737268084255,0.027207496037788364,0.019755144431043873,0.012425750222660896,0.047376817858647384,0.01706859666236558,0.046992789581374476,0.03658918876135414,0.015878307672508474,0.018011085268972226
200101,-0.023298485567521867,-0.023278499344448634,0.044249378351658174,-0.04217692139078794,-0.023267198095573413,-0.04098547292681816,-0.053003328430993084,-0.011942613416052673,-0.01661011300633204,0.1357143210796492,0.07689518717498219,0.03336126355900468,0.07822182608780942,0.03148351026599322,0.07351626332751103,0.07192756707388244,0.028979386286047504,0.07117134441999191
200102,0.049129759732335715,0.021300676293182243,0.01339798026164797,0.0488011295678195,-0.0010332528929364213,0.04895769029868466,0.03772196906226368,-0.0009418412997409179,0.01538106057688607,0.03471830915273815,0.0186962615777466,0.01603179412647258,0.02535247928817742,0.01034743143013704,0.026513182946973936,0.0261672686925545,0.017882675172588763,0.01621043127520119
200103,0.04062732414211366,0.0164738088488378,0.0488350366616652,0.004814837687066425,-0.003883001388258888,-0.0004074241738343296,-0.006852686922789047,0.007856076675308238,0.01837186722495299,0.028011375743453873,0.015089177183108812,0.011030320784232014,0.022787110651165662,0.015376100678209667,0.01905015403504708,0.011660297115755294,0.03135212772357743,0.015292941637474093
200104,0.0020092489236167655,0.009896499461932199,0.0008367523213128975,0.021676646951932707,0.016841335439937648,0.020560663013450442,0.02906711609001679,0.011458414529581408,0.009243672441789506,0.03286742270622544,0.017644028330300703,0.007424868848345806,0.026313847108197296,0.010900294130704154,0.023724524121868186,0.027830816334378054,0.01147574198223479,0.015375485664253489
200105,-0.027996400442132186,-0.006237325202866306,0.016019849510504593,0.0047101521926571485,0.01264401351589738,0.007898824051475488,-0.0013872565075817949,-0.012099260172626336,-0.004044429683752181,0.037208941633045646,0.024988621288030595,0.01929885204108527,0.02916062794987092,0.01497370274452043,0.021820327066599227,0.0269330733064114,0.012345646107545079,0.02395939919136757
200106,-0.05731976869664877,-0.02628343499386665,-0.022695299020518703,-0.007943176352485471,-0.00044389948105635744,-0.005239290274292246,0.003202840108819545,-0.02082845775801546,-0.02572120906726347,0.026066369837477434,0.01472693318555691,0.024877447207543625,0.01934803507026214,0.009944760985347243,0.02199794346232013,0.015188892378730386,0.01959887353943344,0.014506076444895797
200107,-0.013446280404525371,-0.007665309358221302,0.00279754467923291,0.004470114408373679,-0.003127110506320392,0.009028945737806462,-0.0013847485335128902,-0.01115360101975774,-0.010062673035382897,0.05451302725915248,0.02767740610265021,0.016693165911377556,0.031115696468294908,0.018356204804294774,0.03493387511497722,0.022952160520749235,0.03183147696459994,0.02792279465104288
200108,-0.058210457748563954,-0.04362799710076293,-0.057203217680994574,-0.04370309692950739,-0.03230220677110744,-0.045179401701903606,-0.04038672649885412,-0.03867225265871746,-0.04277273670218902,0.030362282420278466,0.02021480955106545,0.02335822863366759,0.018732793493790173,0.015185975005434504,0.020527572775279817,0.017616183385807633,0.01204353988564329,0.019436936960857902
200109,-0.03763968948828104,-0.009999681055130471,-0.011721106610359345,-0.0012649744491916768,0.010904460457650398,-0.004915472252848186,0.0034118733191506215,-0.004609453570231287,-0.009375050166150159,0.04469170952822171,0.028312775987975852,0.015400170859100648,0.036136085035791216,0.02395245826315651,0.03892235928157926,0.03711614389845873,0.013394992617238782,0.027065544767298066
200110,-0.01912947047407813,-0.003425703051529673,0.007034679224441197,-0.006743891493805416,0.007894650918608,-0.0016158072111168585,-0.00636050884070727,0.007914456512587336,-0.0006157934823121351,0.05304659881711351,0.03164085554905461,0.0173138697431955,0.02485679259461211,0.020673583805182014,0.023202569090608183,0.028660031800232726,0.02380604053440648,0.03150217766777695
200111,-0.07921997025920581,-0.06755500274013093,-0.05770285483358834,-0.06725921547101296,-0.059370135394803326,-0.06973087949690181,-0.07389588952856392,-0.053713140088547266,-0.0672033857080314,0.07608288379883918,0.05383032117017416,0.028081101796633482,0.03616599167730085,0.0433808325695754,0.035606978280363105,0.03752888091635115,0.037474524142471516,0.05301514978224016
200112,0.016114589158139195,-0.009676087961434309,-0.028335988236735693,0.0033431265589562186,-0.027388768248605207,0.006113927825827566,-0.004607994435629371,-0.030102401129943474,-0.009300061710689896,0.059222184976838774,0.04617759400230119,0.024767576221903384,0.04610095783578006,0.04279847987377473,0.0458925769054769,0.05054139756119873,0.056293990465392754,0.044861091196962764
200113,-0.016555577790434848,0.017499112291388404,-0.01276837226898708,0.016373435240559515,0.04194186843988549,0.01170890766266491,0.004301779670269739,0.04878492764175844,0.017985138134634114,0.05926436336568073,0.042711607050950354,0.02797056666117,0.03799453746731384,0.03152918659263079,0.039902276192534766,0.03287828716829534,0.039935029871557545,0.042527408475555424
200114,-0.0409489336724712,-0.030998302629940494,-0.026058631921824005,-0.03518024046859629,-0.024263031653731847,-0.03555034671354625,-0.027135153939815658,-0.012323179727501533,-0.027492178949091953,0.10330366536732365,0.06927820484893507,0.03913121105788565,0.06796468313473038,0.04787497718206207,0.07028852809965273,0.07468134925669563,0.04336164504914514,0.06631431946145545
200115,0.08521311950319391,0.05226431938536028,0.025739392747065267,0.04679919114213207,0.03031991728931888,0.04749367088607593,0.061550151975683934,0.039627449257534406,0.04880231826520026,0.0359869974594315,0.02754315183508863,0.016736300985086668,0.026451097388443697,0.024417191004771917,0.024325709372290043,0.02969327165693364,0.025319795699288623,0.026630142403959382
200116,0.09124337331277953,0.05198225427293777,0.020074801010133394,0.025697206777575195,0.02443172922271085,0.022911832946635777,0.038738473198871484,0.011325219743069671,0.05025771018166457,0.06889841639041087,0.041723226710659984,0.04157808482677651,0.0341843593318872,0.0269219281538663,0.033663922522351133,0.04015315490504093,0.03411251344568758,0.041236262672299843
200117,-0.014996313370406427,0.0072094309131844414,0.014477766287487088,0.03698553531752238,0.02380563679687662,0.037756355731972446,0.02732173983542101,0.015293331104796911,0.00810149801284006,0.053169442580143604,0.0344650925520483,0.012359981096291484,0.028970493912584532,0.021115617223330902,0.029770900897016405,0.033222898295659865,0.019860444475884108,0.03277378676487182
200118,0.028033950655069945,0.013699959661398371,0.01797794458344915,0.018436521793030777,0.003380859888548761,0.011110605163699274,0.020340922542713857,-0.011112025681125973,0.010821595307449779,0.04355990138211261,0.027669386813191612,0.016872034177947574,0.023133207250393372,0.0197717676478297,0.019384970992927054,0.030652443216800773,0.02650567132925776,0.027356343308679747
200119,-0.028019734603606523,-0.018062628281462177,-0.007828857532999497,-0.01119072930445442,-0.010718729712183564,-0.0035577572618780474,-0.016358257439526618,0.015398701514899237,-0.01653231855109294,0.01416441840951008,0.005948287004144182,0.005530915381707841,0.010700330263652183,0.008679049835701143,0.010555684553688655,0.008752518010470839,0.02195461004338012,0.006291822726996272
200120,0.04326746363747731,0.03836051787232353,0.019971251185123932,0.03882090801654542,0.03480316090971858,0.04420139202747899,0.04582178451377013,0.010000819739322887,0.03716072475053583,0.038176926251639265,0.027001574467366993,0.032968822695300375,0.016761741246087432,0.021176284796694988,0.014638193818610389,0.024935794054832677,0.025326924512741215,0.026433002357306556
200121,-0.0050717221709590445,-0.008991177553748318,0.006176911544227893,0.004647322901051117,-0.011852759560901286,-0.0014716066481994608,0.0018608322995376286,0.0020290560831101373,-0.010890430044273766,0.0508836364286488,0.029864291985195253,0.011011731929563246,0.031151261852964626,0.01470900722446009,0.03322970916565709,0.041334205984743494,0.01497399145654867,0.028200016187085102
200122,-0.033426808560149276,-0.014734339212559719,-0.018238169030873778,-0.013572756976090394,-0.0009609985025137138,-0.016688339835283894,-0.011388154068403851,-0.01652357038716987,-0.013475338252901287,0.04053097526031175,0.022411787584592502,0.008495914493853781,0.025800203140572426,0.01174555587508458,0.02601061796043554,0.03267213073466644,0.01496341518866243,0.020105281106452738
200123,0.01740043684272932,0.0042886531014596175,0.015784361340456497,0.01980819591758647,-0.005043821861914689,0.018470354860039666,0.008862489087941622,0.002553121396804499,0.003402952398327844,0.038440413683971435,0.02379694070878511,0.011032761101372017,0.024581224796131857,0.01643508962166455,0.024005885290061875,0.025602885781873502,0.01563041788187946,0.022956328814375742
200124,-0.06415365463031872,-0.04189989690737081,-0.02286038728185506,-0.03226884450098788,-0.025701728132681758,-0.038564750692520765,-0.04206090931321836,-0.04206029737944635,-0.04000126486213013,0.022098063263983884,0.01598311270652376,0.004553249296155341,0.01793633984788496,0.012780368770156392,0.017785403972895335,0.0207062054830963,0.02352452264069369,0.01571847459055974
200125,0.005863329454985288,0.008868892192751174,-0.013333741092999828,-0.013065718341885678,0.010970558796120475,-0.012065006977895858,-0.006205203730976976,-0.004888088500128575,0.009050034586119445,0.027883702021383818,0.02013316692263174,0.023446165621261155,0.02813455886495227,0.015525840486707798,0.02481142252529255,0.024555574712271603,0.012013750309429973,0.019783078036947187
200126,0.008423123514249585,0.0013931737581788799,0.0008058767008647395,0.04977297792801178,-0.0034976793094088736,0.05905673274094331,0.025746408741528247,0.008100654946570128,-0.0007589668258047385,0.020993824250795476,0.016718827505564186,0.015319997450208607,0.025015708629241056,0.014877306423205828,0.026905492904906313,0.016117949184693718,0.026029903073385673,0.01630154104061478
200127,-0.041678935094447485,-0.028809396095574535,-0.03552293350676692,-0.05967129524953021,-0.015730564196735675,-0.04307043586764765,-0.029646324549237144,-0.03222773123610882,-0.027629408209601407,0.03670873651695565,0.028074553758168416,0.014316751638787243,0.0263603185068679,0.020108643827382953,0.018775553025091363,0.0164417516113689,0.029675581024869033,0.028627193723638512
200128,0.025036002684179253,0.019073010011619308,-0.030762314559116436,0.015399125261695942,0.013152101081649867,0.019874100719424404,0.011593512397514492,-0.002119954067661822,0.021073585365239206,0.04226012650418415,0.031078056862662285,0.02310654300704793,0.03617966005946717,0.019999178493194776,0.03210272305449242,0.027812020736785587,0.0243094706465349,0.030934914617677105
200129,-0.00841672827042394,-0.005249487312047296,-0.013749006095944797,-0.0038235492253893273,-0.0020561993465507996,0.002953884137201375,0.001569951135270937,-0.020713463751438465,-0.003973085022374436,0.027030091322765987,0.019573715383660466,0.010229324124955683,0.027703571307825844,0.013657004013956187,0.02198637156293982,0.023353786798792936,0.025866899863135236,0.019171910732272535
